Tipo;FZ;NB;HZ;PZ;FR;HR;SALIDA;PR;MN;L;TRN;TR;D;M;MM;Y;Latgrado_ini;Latmin_ini;LTPI;Longrado_ini;Lonmin_ini;LGPI;EOL;DE;DIL;HIL;Latgrado_fin;Longrado_fin;LTPF;Longrado_fin_1;Lonmin_fin;LGPF;Y_coord;X_coord;DTL;HTL;PF;TDF;TEDF;DL;DLT;VA;DV;FNV;ZP;REG;LCC;LCK;CPUELC;LAC;LAK;CPUELA;LCAC;LCAK;FECHA_H;RENDIM_COL;RENDIM_AM;RENDIM_CA;EOL_2;EOL_3;EOL_4;EOL_5;CALADERO
COMERCIAL;45721;TIRANA II;16:50:00;TOMÉ;08-03-25;05:00:00;TOMÉ;S/M;1;4;ARRASTRE;;5;3;2025;;35;57;35.95;73;3;73.05;CAM;SI;45721;0.923611111;36560;00:00:00;35.91666667;73;4;73.06666667;-35.91666667;-73.06666667;05-03-25;23:45:00;360;FANGO;9.1;95;1.583333333;2;N;3;113;VII;0;0;;0;0;;19.5;390;;0;0;246.3157895;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45721;TIRANA II;16:50:00;TOMÉ;08-03-25;05:00:00;TOMÉ;S/M;2;4;ARRASTRE;;6;3;2025;;35;58;35.96666667;73;2;73.03333333;CAM;SI;45722;0.033333333;36560;00:00:00;35.9;73;5;73.08333333;-35.9;-73.08333333;06-03-25;03:24:00;360;;;156;2.6;2;N;3;113;VII;0;0;;0;0;;52.2;1044;;0;0;401.5384615;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45721;TIRANA II;16:50:00;TOMÉ;08-03-25;05:00:00;TOMÉ;S/M;3;4;ARRASTRE;;6;3;2025;;35;59;35.98333333;73;3;73.05;CAM;SI;45722;0.21875;36560;00:00:00;35.91666667;73;5;73.08333333;-35.91666667;-73.08333333;06-03-25;08:00:00;360;;;165;2.75;2;N;5;113;VII;0;0;;0;0;;55.5;1110;;0;0;403.6363636;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45721;TIRANA II;16:50:00;TOMÉ;08-03-25;05:00:00;TOMÉ;S/M;7;4;ARRASTRE;;6;3;2025;;35;59;35.98333333;73;2;73.03333333;CAM;SI;45722;0.951388889;36560;00:00:00;35.9;73;5;73.08333333;-35.9;-73.08333333;07-03-25;02:00:00;354;;;190;3.166666667;2;N;5;113;VII;0;0;;0;0;;63.5;1270;;0;0;401.0526316;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45721;TIRANA II;16:50:00;TOMÉ;08-03-25;05:00:00;TOMÉ;S/M;10;4;ARRASTRE;;7;3;2025;;35;58;35.96666667;73;3;73.05;CAM;SI;45723;0.511805556;36560;00:00:00;35.9;73;5;73.08333333;-35.9;-73.08333333;07-03-25;14:50:00;359;;;153;2.55;2;CALMA;;113;VII;0;0;;0;0;;37.5;750;;0;0;294.1176471;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45721;TIRANA II;16:50:00;TOMÉ;08-03-25;05:00:00;TOMÉ;S/M;11;4;ARRASTRE;;7;3;2025;;35;53;35.88333333;73;6;73.1;CAM;SI;45723;0.663194444;36560;00:00:00;35.85;73;8;73.13333333;-35.85;-73.13333333;07-03-25;17:33:00;358;;;98;1.633333333;2;CALMA;;113;VII;0;0;;0;0;;3.6;72;;0;0;44.08163265;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45721;TIRANA II;16:50:00;TOMÉ;08-03-25;05:00:00;TOMÉ;S/M;12;4;ARRASTRE;;7;3;2025;;35;51;35.85;73;7;73.11666667;CAM;SI;45723;0.772916667;36560;00:00:00;35.9;73;3;73.05;-35.9;-73.05;07-03-25;20:55:00;332;;;142;2.366666667;2;SW;5;113;VII;0;0;;0;0;;138.5;2770;;0;0;1170.422535;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45723;ALTAIR I;00:30:00;TOMÉ;08-03-25;05:10:00;TOMÉ;S/M;3;4;ARRASTRE;;7;3;2025;;35;57;35.95;73;4;73.06666667;CAM;SI;45723;0.576388889;36560;00:00:00;35.9;73;6;73.1;-35.9;-73.1;07-03-25;15:20:00;360;;;90;1.5;1.9;W;3;113;VII;0;0;;0;0;;16;320;;0;0;213.3333333;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45723;ALTAIR I;00:30:00;TOMÉ;08-03-25;05:10:00;TOMÉ;S/M;4;4;ARRASTRE;;7;3;2025;;35;54;35.9;73;6;73.1;CAM;SI;45723;0.672916667;36560;00:00:00;35.85;73;8;73.13333333;-35.85;-73.13333333;07-03-25;18:05:00;338;;;116;1.933333333;1.9;SW;3;113;VII;0;0;;0;0;;4;80;;0;0;41.37931034;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45727;ALTAIR I;20:08:00;TOMÉ;13-05-24;02:15:00;TOMÉ;2;3;4;ARRASTRE;;12;3;2025;;35;49;35.81666667;73;4;73.06666667;LCOL;SI;45728;0.423611111;36560;00:00:00;35.78333333;73;4;73.06666667;-35.78333333;-73.06666667;12-03-25;10:58:00;237;;;48;0.8;2;SW;4;113;VII;28.75;460;;0;0;;0;0;;575;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45727;ALTAIR I;20:08:00;TOMÉ;13-05-24;02:15:00;TOMÉ;2;4;4;ARRASTRE;;12;3;2025;;35;46;35.76666667;73;3;73.05;LCOL;SI;45728;0.476388889;36560;00:00:00;35.73333333;73;4;73.06666667;-35.73333333;-73.06666667;12-03-25;12:25:00;227;;;59;0.983333333;2;SW;4;113;VII;141.25;2260;;0;0;;0;0;;2298.305085;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45727;ALTAIR I;20:08:00;TOMÉ;13-05-24;02:15:00;TOMÉ;2;5;4;ARRASTRE;;12;3;2025;;35;44;35.73333333;73;6;73.1;LCOL;SI;45728;0.543055556;36560;00:00:00;35.7;73;5;73.08333333;-35.7;-73.08333333;12-03-25;14:01:00;227;;;58;0.966666667;2;SW;4;113;VII;126.25;2020;;0;0;;0;0;;2089.655172;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45727;ALTAIR I;20:08:00;TOMÉ;13-05-24;02:15:00;TOMÉ;2;6;4;ARRASTRE;;12;3;2025;;35;43;35.71666667;73;5;73.08333333;LCOL;SI;45728;0.611111111;36560;00:00:00;35.76666667;73;3;73.05;-35.76666667;-73.05;12-03-25;16:41:00;229;;;121;2.016666667;2;SW;4;113;VII;233.125;3730;;0;0;;0;0;;1849.586777;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45727;ALTAIR I;20:08:00;TOMÉ;13-05-24;02:15:00;TOMÉ;2;7;4;ARRASTRE;;12;3;2025;;35;46;35.76666667;73;3;73.05;LCOL;SI;45728;0.723611111;36560;00:00:00;35.73333333;73;4;73.06666667;-35.73333333;-73.06666667;12-03-25;18:37:00;227;;;74;1.233333333;2;SW;4;113;VII;178.75;2860;;0;0;;0;0;;2318.918919;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45730;ALTAIR I;23:21:00;TOMÉ;16-03-25;21:30:00;TOMÉ;3;8;4;ARRASTRE;;16;3;2025;;35;42;35.7;73;5;73.08333333;LCOL;SI;45732;0.450694444;36560;00:00:00;35.75;73;4;73.06666667;-35.75;-73.06666667;16-03-25;12:25:00;217;FANGO;10.8;94;1.566666667;2;SW;4;113;VII;182.5;2920;;0;0;;0;0;;1863.829787;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45734;ALTAIR I;23:08:00;TOMÉ;20-03-25;08:00:00;TOMÉ;8;1;4;ARRASTRE;;19;3;2025;;35;46;35.76666667;73;3;73.05;LCOL;SI;45735;0.225694444;36560;00:00:00;35.71666667;73;5;73.08333333;-35.71666667;-73.08333333;19-03-25;07:01:00;220;;;96;1.6;2;SW;5;113;VII;241.875;3870;;0;0;;0;0;;2418.75;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45750;LONQUIMAY;0.59375;TOMÉ;45751;0.916666667;TOMÉ;S/M;5;4;ARRASTRE;;4;4;2025;;35;43;35.71666667;73;5;73.08333333;LCOL;SI;45751;0.581944444;35;45;35.75;73;5;73.08333333;-35.75;-73.08333333;45751;0.621527778;219;;;63;1.05;2;;;113;VII;91;1456;;2;32;;0;0;;1386.666667;30.47619048;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45750;TIRANA II;0.697916667;TOMÉ;45752;0.104166667;TOMÉ;S/M;4;4;ARRASTRE;;4;4;2025;;35;43;35.71666667;73;7;73.11666667;LCOL;SI;45751;0.565972222;35;45;35.75;73;7;73.11666667;-35.75;-73.11666667;45751;0.607638889;240;;;60;1;2;CALMA;;113;VII;0;0;;0;0;;0;0;;0;0;0;LAN;LAN;LAN;LAN;CHANCO
COMERCIAL;45750;TIRANA II;0.697916667;TOMÉ;45752;0.104166667;TOMÉ;S/M;5;4;ARRASTRE;;4;4;2025;;35;45;35.75;73;5;73.08333333;LCOL;SI;45751;0.670138889;35;44;35.73333333;73;5;73.08333333;-35.73333333;-73.08333333;45751;0.70625;220;;;52;0.866666667;2;S;2;113;VII;110;1760;;0;0;;0;0;;2030.769231;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45750;TIRANA II;0.697916667;TOMÉ;45752;0.104166667;TOMÉ;S/M;6;4;ARRASTRE;;4;4;2025;;35;44;35.73333333;73;5;73.08333333;LCOL;SI;45751;0.767361111;35;46;35.76666667;73;4;73.06666667;-35.76666667;-73.06666667;45751;0.8;218;;;47;0.783333333;2;S;2;113;VII;104.375;1670;;0;0;;0;0;;2131.914894;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;TIRANA II;0.645833333;TOMÉ;45753;0.895833333;TOMÉ;5;1;4;ARRASTRE;;5;4;2025;;35;48;35.8;73;3;73.05;LCOL;SI;45752;0.928472222;35;45;35.75;73;3;73.05;-35.75;-73.05;45752;0.971527778;220;FANGO;10.3;122;2.033333333;2;N;4;113;VII;312.5;5000;;0;0;;0;0;;2459.016393;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;TIRANA II;0.645833333;TOMÉ;45753;0.895833333;TOMÉ;5;4;4;ARRASTRE;;6;4;2025;;35;43;35.71666667;73;5;73.08333333;LCOL;SI;45753;0.371527778;35;45;35.75;73;3;73.05;-35.75;-73.05;45753;0.413194444;195;;;60;1;2;N;2;113;VII;438.75;7020;;0;0;;0;0;;7020;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;TIRANA II;0.645833333;TOMÉ;45753;0.895833333;TOMÉ;5;5;4;ARRASTRE;;6;4;2025;;35;46;35.76666667;73;2;73.03333333;LCOL;SI;45753;0.572916667;35;45;35.75;73;3;73.05;-35.75;-73.05;45753;0.597222222;195;;;35;0.583333333;2;CALMA;;113;VII;247.5;3960;;0;0;;0;0;;6788.571429;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMÉ;45754;0.083333333;TOMÉ;S/M;1;4;ARRASTRE;;5;4;2025;;35;47;35.78333333;73;3;73.05;LCOL;SI;45753;0.83125;35;44;35.73333333;73;5;73.08333333;-35.73333333;-73.08333333;45752;0.916666667;219;;;123;2.05;2;;;113;VII;23.25;372;;10;160;;0;0;;181.4634146;78.04878049;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMÉ;45754;0.083333333;TOMÉ;S/M;5;4;ARRASTRE;;6;4;2025;;35;43;35.71666667;73;4;73.06666667;LCOL;SI;45753;0.372222222;35;45;35.75;73;3;73.05;-35.75;-73.05;45753;0.418055556;200;FANGO;10;66;1.1;2;;;113;VII;308;4928;;0;0;;0;0;;4480;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMÉ;45754;0.083333333;TOMÉ;S/M;6;4;ARRASTRE;;6;4;2025;;35;46;35.76666667;73;3;73.05;LCOL;SI;45753;0.46875;35;44;35.73333333;73;3;73.05;-35.73333333;-73.05;45753;0.513888889;203;;;65;1.083333333;2;;;113;VII;128;2048;;0;0;;0;0;;1890.461538;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMÉ;45754;0.083333333;TOMÉ;S/M;7;4;ARRASTRE;;6;4;2025;;35;43;35.71666667;73;4;73.06666667;LCOL;SI;45753;0.594444444;35;46;35.76666667;73;2;73.03333333;-35.76666667;-73.03333333;45753;0.659722222;197;;;94;1.566666667;2;;;113;VII;137;2192;;0;0;;0;0;;1399.148936;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45752;LONQUIMAY;0.576388889;TOMÉ;45754;0.083333333;TOMÉ;S/M;8;4;ARRASTRE;;6;4;2025;;35;47;35.78333333;73;2;73.03333333;LCOL;SI;45753;0.73125;35;46;35.76666667;73;2;73.03333333;-35.76666667;-73.03333333;45753;0.770138889;198;;;56;0.933333333;2;;;113;VII;123;1968;;0;0;;0;0;;2108.571429;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;TIRANA II;0.756944444;TOMÉ;45755;0.208333333;TOMÉ;7;1;4;ARRASTRE;;8;4;2025;;35;50;35.83333333;73;0;73;LCOL;SI;45755;0.015277778;35;48;35.8;73;1;73.01666667;-35.8;-73.01666667;45755;0.098611111;197;FANGO;10.9;60;1;2;S;5;113;VII;114.375;1830;;0;0;;0;0;;1830;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;LONQUIMAY;0.763888889;TOMÉ;45756;0.270833333;TOMÉ;S/M;1;4;ARRASTRE;;7;4;2025;;35;51;35.85;72;58;72.96666667;LCOL;SI;45754;0.995833333;35;50;35.83333333;73;0;73;-35.83333333;-73;45755;0.038194444;191;;;61;1.016666667;2;;;113;VII;2;32;;0;0;;0;0;;31.47540984;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;LONQUIMAY;0.763888889;TOMÉ;45756;0.270833333;TOMÉ;S/M;2;4;ARRASTRE;;8;4;2025;;35;47;35.78333333;73;2;73.03333333;LCOL;SI;45755;0.081944444;35;45;35.75;73;3;73.05;-35.75;-73.05;45755;0.141666667;200;;;86;1.433333333;2;;;113;VII;200;3200;;0;0;;0;0;;2232.55814;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;LONQUIMAY;0.763888889;TOMÉ;45756;0.270833333;TOMÉ;S/M;3;4;ARRASTRE;;8;4;2025;;35;47;35.78333333;73;2;73.03333333;LCOL;SI;45755;0.202777778;35;44;35.73333333;73;3;73.05;-35.73333333;-73.05;45755;0.286805556;202;;;121;2.016666667;2;;;113;VII;263;4208;;0;0;;0;0;;2086.61157;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45754;LONQUIMAY;0.763888889;TOMÉ;45756;0.270833333;TOMÉ;S/M;4;4;ARRASTRE;;8;4;2025;;35;48;35.8;73;1;73.01666667;LCOL;SI;45755;0.379166667;35;45;35.75;73;3;73.05;-35.75;-73.05;45755;0.45625;199;;;111;1.85;2;;;113;VII;203;3248;;0;0;;0;0;;1755.675676;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45755;ALTAIR I;0.78125;TOMÉ;45757;0.097222222;TOMÉ;8;1;4;ARRASTRE;;9;4;2025;;35;46;35.76666667;73;4;73.06666667;LCOL;SI;45756;0.036805556;35;44;35.73333333;73;5;73.08333333;-35.73333333;-73.08333333;45756;0.093055556;213;;;81;1.35;2;;;113;VII;111.875;1790;;11.25;180;;0;0;;1325.925926;133.3333333;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45755;ALTAIR I;0.78125;TOMÉ;45757;0.097222222;TOMÉ;8;2;4;ARRASTRE;;9;4;2025;;35;43;35.71666667;73;5;73.08333333;LCOL;SI;45756;0.119444444;35;41;35.68333333;73;4;73.06666667;-35.68333333;-73.06666667;45756;0.169444444;204;;;77;1.283333333;2;;;113;VII;140;2240;;13.75;220;;6;120;;1745.454545;171.4285714;93.50649351;LCOL/LAM/CAM;LCOL;LAM;CAM;CHANCO
COMERCIAL;45755;ALTAIR I;0.78125;TOMÉ;45757;0.097222222;TOMÉ;8;4;4;ARRASTRE;;9;4;2025;;35;37;35.61666667;73;2;73.03333333;LCOL;SI;45756;0.333333333;35;41;35.68333333;73;3;73.05;-35.68333333;-73.05;45756;0.424305556;203;;;121;2.016666667;2;;;113;VII;251.875;4030;;0;0;;0;0;;1998.347107;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45755;ALTAIR I;0.78125;TOMÉ;45757;0.097222222;TOMÉ;8;6;4;ARRASTRE;;9;4;2025;;35;38;35.63333333;73;2;73.03333333;LCOL;SI;45756;0.648611111;35;43;35.71666667;73;4;73.06666667;-35.71666667;-73.06666667;45756;0.742361111;192;FANGO-LAJA;10.4;134;2.233333333;2;;;113;VII;362;5792;;15;240;;0;0;;2593.432836;107.4626866;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45755;ANTARES;0.826388889;TOMÉ;45757;0.270833333;TOMÉ;S/M;3;4;ARRASTRE;;9;4;2025;;35;38;35.63333333;73;2;73.03333333;LCOL;SI;45756;0.393055556;35;41;35.68333333;73;3;73.05;-35.68333333;-73.05;45756;0.476388889;198;;;120;2;2;CALMA;;113;VII;190;3040;;0;0;;0;0;;1520;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45755;ANTARES;0.826388889;TOMÉ;45757;0.270833333;TOMÉ;S/M;6;4;ARRASTRE;;9;4;2025;;35;39;35.65;73;3;73.05;LCOL;SI;45756;0.9;35;43;35.71666667;73;3;73.05;-35.71666667;-73.05;45756;0.983333333;194;;;120;2;2;NW;10;113;VII;232;3712;;0;0;;0;0;;1856;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45760;TIRANA II;0.291666667;TOMÉ;45762;0.0625;TOMÉ;10;7;4;ARRASTRE;;14;4;2025;;35;43;35.71666667;73;3;73.05;LCOL;SI;45761;0.734027778;35;44;35.73333333;73;3;73.05;-35.73333333;-73.05;45761;0.75;193;;10.6;23;0.383333333;2;N;1;113;VII;118.75;1900;;0;0;;0;0;;4956.521739;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45760;LONQUIMAY;0.308333333;TOMÉ;45762;0.145833333;TOMÉ;S/M;7;4;ARRASTRE;;14;4;2025;;35;43;35.71666667;73;3;73.05;LCOL;SI;45761;0.68125;35;47;35.78333333;73;2;73.03333333;-35.78333333;-73.03333333;45761;0.759722222;197;;;113;1.883333333;2;;;113;VII;147;2352;;8;128;;0;0;;1248.849558;67.96460177;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45760;LONQUIMAY;0.308333333;TOMÉ;45762;0.145833333;TOMÉ;S/M;8;4;ARRASTRE;;14;4;2025;;35;47;35.78333333;73;2;73.03333333;LCOL;SI;45761;0.809027778;35;44;35.73333333;73;3;73.05;-35.73333333;-73.05;45761;0.86875;193;;;86;1.433333333;2;;;113;VII;76;1216;;40;640;;0;0;;848.372093;446.5116279;0;LCOL/LAM;LCOL;LAM;LAN;CHANCO
COMERCIAL;45766;TIRANA II;0.510416667;TOMÉ;45768;0.003472222;TOMÉ;S/M;1;4;ARRASTRE;;19;4;2025;;35;45;35.75;73;3;73.05;LCOL;SI;45766;0.78125;35;43;35.71666667;73;3;73.05;-35.71666667;-73.05;45766;0.833333333;194;;10.8;75;1.25;2;SSW;14;113;VII;118.125;1890;;0;0;;0;0;;1512;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45781;TIRANA II;0.444444444;TOMÉ;45782;0.986111111;TOMÉ;2;3;4;ARRASTRE;;4;5;2025;;35;46;35.76666667;73;2;73.03333333;LCOL;SI;45781;0.996527778;35;42;35.7;73;3;73.05;-35.7;-73.05;45782;0.090277778;230;;11.1;135;2.25;2;SW;5;114;VIII;73.125;1170;;0;0;;0;0;;520;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45781;LONQUIMAY;0.447916667;TOMÉ;45783;0.145833333;TOMÉ;S/M;3;4;ARRASTRE;;4;5;2025;;35;46;35.76666667;73;2;73.03333333;LCOL;SI;45781;0.975;35;43;35.71666667;73;4;73.06666667;-35.71666667;-73.06666667;45782;0.058333333;236;;;120;2;2;;;113;VII;50;800;;0;0;;0;0;;400;0;0;LCOL;LCOL;LAN;LAN;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMÉ;45816;0.854166667;TOMÉ;6;2;4;ARRASTRE;;7;6;2025;;35;45;35.75;73;10;73.16666667;CAM;SI;45815;0.43125;35;45;35.75;73;10;73.16666667;-35.75;-73.16666667;45815;0.435416667;311;;;6;0.1;2;SW;3;113;VII;0;0;;0;0;;0;0;;0;0;0;LAN;LAN;LAN;LAN;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMÉ;45816;0.854166667;TOMÉ;6;3;4;ARRASTRE;;7;6;2025;;35;46;35.76666667;73;9;73.15;CAM;SI;45815;0.494444444;35;44;35.73333333;73;9;73.15;-35.73333333;-73.15;45815;0.557638889;315;;;90;1.5;2;SW;3;113;VII;0;0;;0;0;;172;3440;;0;0;2293.333333;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMÉ;45816;0.854166667;TOMÉ;6;4;4;ARRASTRE;;7;6;2025;;35;43;35.71666667;73;9;73.15;CAM;SI;45815;0.607638889;35;46;35.76666667;73;10;73.16666667;-35.76666667;-73.16666667;45815;0.69375;318;;;124;2.066666667;2;SW;3;113;VII;0;0;;0;0;;184;3680;;0;0;1780.645161;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMÉ;45816;0.854166667;TOMÉ;6;5;4;ARRASTRE;;7;6;2025;;35;49;35.81666667;73;9;73.15;CAM;SI;45815;0.742361111;35;43;35.71666667;73;9;73.15;-35.71666667;-73.15;45815;0.875694444;318;;;192;3.2;2;SW;3;113;VII;0;0;;0;0;;107;2140;;0;0;668.75;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMÉ;45816;0.854166667;TOMÉ;6;6;4;ARRASTRE;;7;6;2025;;35;42;35.7;73;9;73.15;CAM;SI;45815;0.926388889;35;47;35.78333333;73;9;73.15;-35.78333333;-73.15;45816;0.054166667;315;;;184;3.066666667;2;SW;3;113;VII;0;0;;0;0;;66;1320;;0;0;430.4347826;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMÉ;45816;0.854166667;TOMÉ;6;7;4;ARRASTRE;;8;6;2025;;35;49;35.81666667;73;9;73.15;CAM;SI;45816;0.097916667;35;43;35.71666667;73;9;73.15;-35.71666667;-73.15;45816;0.240277778;315;;;205;3.416666667;2;SW;3;113;VII;0;0;;0;0;;140;2800;;0;0;819.5121951;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMÉ;45816;0.854166667;TOMÉ;6;8;4;ARRASTRE;;8;6;2025;;35;52;35.86666667;73;9;73.15;CAM;SI;45816;0.276388889;35;48;35.8;73;8;73.13333333;-35.8;-73.13333333;45816;0.392361111;316;;;167;2.783333333;2;SW;4;113;VII;0;0;;0;0;;115;2300;;0;0;826.3473054;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45815;ALTAIR I;0.06875;TOMÉ;45816;0.854166667;TOMÉ;6;9;4;ARRASTRE;;8;6;2025;;35;47;35.78333333;73;8;73.13333333;CAM;SI;45816;0.426388889;35;43;35.71666667;73;9;73.15;-35.71666667;-73.15;45816;0.534027778;319;;;155;2.583333333;2;SW;4;113;VII;0;0;;0;0;;100;2000;;0;0;774.1935484;CAM;LAN;LAN;CAM;CHANCO
COMERCIAL;45721;ANTARES;17:02:00;TOMÉ;08-03-25;02:45:00;TOMÉ;1;3;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45722;0.201388889;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;06-03-25;07:20:00;350;;;150;2.5;2;N;8;113;VII;0;0;;0;0;;78;1560;;0;0;624;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMÉ;08-03-25;02:45:00;TOMÉ;1;4;4;ARRASTRE;;6;3;2025;;35;55;35.91666667;73;4;73.06666667;CAM;SI;45722;0.395138889;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;06-03-25;11:59:00;349;;;150;2.5;2;N;10;113;VII;0;0;;0;0;;109;2180;;0;0;872;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMÉ;08-03-25;02:45:00;TOMÉ;1;5;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;4;73.06666667;CAM;SI;45722;0.586111111;36560;00:00:00;35.98333333;73;1;73.01666667;-35.98333333;-73.01666667;06-03-25;16:34:00;344;;;150;2.5;2;N;15;113;VII;0;0;;0;0;;97;1940;;0;0;776;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMÉ;08-03-25;02:45:00;TOMÉ;1;6;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45722;0.775;36560;00:00:00;35.96666667;73;2;73.03333333;-35.96666667;-73.03333333;06-03-25;21:06:00;346;;;150;2.5;2;N;15;113;VII;0;0;;0;0;;58;1160;;0;0;464;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMÉ;08-03-25;02:45:00;TOMÉ;1;8;4;ARRASTRE;;7;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45723;0.1;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;07-03-25;05:24:00;353;;;185;3.083333333;2;N;20;113;VII;0;0;;0;0;;64;1280;;0;0;415.1351351;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMÉ;08-03-25;02:45:00;TOMÉ;1;9;4;ARRASTRE;;7;3;2025;;35;54;35.9;73;5;73.08333333;CAM;SI;45723;0.334027778;36560;00:00:00;35.98333333;73;2;73.03333333;-35.98333333;-73.03333333;07-03-25;10:41:00;354;;;160;2.666666667;2;SW;5;113;VII;0;0;;0;0;;36;720;;0;0;270;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;ANTARES;17:02:00;TOMÉ;08-03-25;02:45:00;TOMÉ;1;12;4;ARRASTRE;;7;3;2025;;35;51;35.85;73;8;73.13333333;CAM;SI;45723;0.719444444;36560;00:00:00;35.93333333;73;3;73.05;-35.93333333;-73.05;07-03-25;20:19:00;343;;;183;3.05;2;SW;18;113;VII;0;0;;0;0;;34;680;;0;0;222.9508197;CAM;LAN;LAN;CAM;NUGURUE
COMERCIAL;45721;TIRANA II;16:50:00;TOMÉ;08-03-25;05:00:00;TOMÉ;S/M;4;4;ARRASTRE;;6;3;2025;;35;54;35.9;73;6;73.1;CAM;SI;45722;0.40625;36560;00:00:00;35.96666667;73;3;73.05;-35.96666667;-73.05;06-03-25;12:20:00;359;;;155;2.583333333;2;N;5;113;VII;0;0;;0;0;;64.5;1290;;0;0;499.3548387;CAM;LAN;LAN;CAM;NUGURUE
